id,område,route,kontekst,type,nuværende_tekst,status,problemkategori,bemærkning,forslag,prioritet,fil,linje,dynamisk
GED-0258,Guides (redaktionelt),/guides/bladbede,Sektion: Pluk de yderste blade,guide,"Høst de største blade fra ydersiden og lad plantens centrum blive stående. Så kan nye blade fortsætte med at udvikle sig.

Små blade er fine rå, mens større blade og stilke typisk bruges tilberedte. Lad ikke hele rosetten blive gammel, hvis du vil bevare en jævn strøm af nye blade.",ikke_vurderet,OK,,,,content/guides/bladbede.md,44,nej
GED-0259,Guides (redaktionelt),/guides/bladbede,Sektion: Vand mest mens planterne etablerer sig,guide,"Unge planter skal have regelmæssig vand, indtil de er godt etablerede. Ældre bladbeder er mere robuste, men længere tørke reducerer bladproduktionen.

Planter i krukker tørrer hurtigere ud og kræver derfor mere opmærksomhed.",ikke_vurderet,OK,,,,content/guides/bladbede.md,50,nej
GED-0260,Guides (redaktionelt),/guides/bladbede,Sektion: Giv plads til store rosetter,guide,"En fuldvoksen bladbede fylder langt mere end de små planter antyder. God afstand giver store blade, bedre luft og lettere høst.

I små haver er den samtidig oplagt som kombineret spise- og prydplante, fordi stilkfarverne er markante.",ikke_vurderet,OK,,,,content/guides/bladbede.md,56,nej
GED-0261,Guides (redaktionelt),/guides/bladbede,Sektion: Typiske problemer,guide,"Snegle og sneglehuse kan være hårde ved unge planter. Hold især øje lige efter fremspiring og udplantning.

Tætte bestande og ukrudt reducerer luftcirkulationen. Hold derfor området omkring planterne nogenlunde åbent og fjern tydeligt syge blade.",auto-flagget,GRAMMATIK,"[GRAMMATIK] 'Sneglehuse' (tomme huse) æder ikke planter — ligner en fejloversættelse af 'slugs and snails'. Meningsforstyrrende ordvalg. — citat: ""Snegle og sneglehuse kan være hårde ved unge planter.""",'Snegle — både med og uden hus — kan være hårde ved unge planter.' eller blot 'Snegle'.,P1,content/guides/bladbede.md,62,nej
GED-0262,Guides (redaktionelt),/guides/blomme,Frontmatter: summary (guidekort/hero),guide,"Tidligt blomstrende frugttræ til sol og læ, som beskæres i vækstsæsonen og kan give så tung høst, at grenene skal aflastes.",ikke_vurderet,OK,,,,content/guides/blomme.md,7,nej
GED-0263,Guides (redaktionelt),/guides/blomme,Sektion: Blommer blomstrer tidligt,guide,Blommetræer kan rammes af sen frost under blomstring. Et solrigt og læfyldt sted giver bedre udgangspunkt.,ikke_vurderet,OK,,,,content/guides/blomme.md,14,nej
GED-0264,Guides (redaktionelt),/guides/blomme,"Sektion: Sort, grundstamme og bestøvning",guide,"Grundstammen påvirker størrelsen. Nogle sorter er selvfertile, andre har gavn af eller kræver bestøver.",ikke_vurderet,OK,,,,content/guides/blomme.md,18,nej
GED-0265,Guides (redaktionelt),/guides/blomme,Sektion: Plant med podestedet frit,guide,Podestedet holdes over jordniveau. Nyplantede træer skal vandes konsekvent under etablering.,ikke_vurderet,OK,,,,content/guides/blomme.md,22,nej
GED-0266,Guides (redaktionelt),/guides/blomme,Sektion: Beskær i vækstsæsonen,guide,Blomme er stenfrugt og bør beskæres i vækstsæsonen frem for midt om vinteren for at mindske sygdomsrisiko.,ikke_vurderet,OK,,,,content/guides/blomme.md,26,nej
GED-0267,Guides (redaktionelt),/guides/blomme,Sektion: Tynd tunge afgrøder,guide,"Blommer kan sætte så meget frugt, at grene belastes. Udtynding kan give større frugter og færre knækkede grene.",ikke_vurderet,OK,,,,content/guides/blomme.md,30,nej
GED-0268,Guides (redaktionelt),/guides/blomme,Sektion: Høst i flere omgange,guide,Frugterne modner ikke nødvendigvis samtidigt. Pluk modne blommer og lad resten hænge.,ikke_vurderet,OK,,,,content/guides/blomme.md,34,nej
GED-0269,Guides (redaktionelt),/guides/blomme,Sektion: Vand under frugtudvikling,guide,"Længere tørke kan påvirke frugtstørrelse og kvalitet, især på unge træer.",ikke_vurderet,OK,,,,content/guides/blomme.md,38,nej
GED-0270,Guides (redaktionelt),/guides/blomme,Sektion: Typiske problemer,guide,"Blommevikler, bladlus, sølvglans og brunråd kan forekomme.",ikke_vurderet,OK,,,,content/guides/blomme.md,42,nej
GED-0271,Guides (redaktionelt),/guides/boenne,Frontmatter: summary (guidekort/hero),guide,"Varmekrævende bælgplante, der dyrkes som busk- eller stangbønne og giver friske eller tørrede bønner.",ikke_vurderet,OK,,,,content/guides/boenne.md,7,nej
GED-0272,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.soil,dyrkningsfakta,"Varm, veldrænet og humusrig jord, der holder på fugten uden at være våd",ikke_vurderet,OK,,,,content/guides/boenne.md,18,nej
GED-0273,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.germinationTemperature,dyrkningsfakta,18-25 °C,ikke_vurderet,OK,,,,content/guides/boenne.md,19,nej
GED-0274,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.germinationDays,dyrkningsfakta,7-14 dage,ikke_vurderet,OK,,,,content/guides/boenne.md,20,nej
GED-0275,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.plantSpacing,dyrkningsfakta,15-25 cm afhængigt af væksttype,ikke_vurderet,OK,,,,content/guides/boenne.md,21,nej
GED-0276,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.rowSpacing,dyrkningsfakta,40-60 cm,ikke_vurderet,OK,,,,content/guides/boenne.md,22,nej
GED-0277,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.growthType,dyrkningsfakta,busk- eller klatreplante,ikke_vurderet,OK,,,,content/guides/boenne.md,25,nej
GED-0278,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.height,dyrkningsfakta,ca. 40 cm til over 2 m afhængigt af type,ikke_vurderet,OK,,,,content/guides/boenne.md,26,nej
GED-0279,Guides (redaktionelt),/guides/boenne,Frontmatter: quickFacts.primaryUse,dyrkningsfakta,"Friske bælge, bælgede bønner eller tørrede bønner",ikke_vurderet,OK,,,,content/guides/boenne.md,27,nej
GED-0280,Guides (redaktionelt),/guides/boenne,Sektion: Sådan vokser bønner,guide,"Bønner vokser hurtigt, når jorden og luften er blevet varme. De almindelige havebønner findes både som lave busktyper og som kraftige klatretyper, og vækstformen afgør især, hvor meget plads og støtte planten kræver.

:::fact{variant=""comparison"" title=""Buskbønne eller stangbønne?""}
Begge dyrkes efter de samme grundprincipper, men de bruger pladsen forskelligt.

### Vælg buskbønne hvis
- du vil dyrke kompakt i bed eller krukke
- du helst vil undgå høj opbinding
- du gerne vil have en forholdsvis koncentreret høst

### Vælg stangbønne hvis
- du vil dyrke i højden
- du kan give planten et solidt stativ eller espalier
- du vil plukke over en længere periode
:::",ikke_vurderet,OK,,,,content/guides/boenne.md,32,nej
GED-0281,Guides (redaktionelt),/guides/boenne,Sektion: Vent på varmen,guide,"Så ikke bønner i kold, våd jord. Frøene rådner lettere, og småplanterne vokser langsomt, hvis de starter for tidligt. Du kan forkultivere et lille hold inde i foråret og plante ud efter frost, eller så direkte, når jorden er blevet lun.

Bønner bryder sig ikke om hård rodbehandling. Hvis du forkultiverer, så brug individuelle potter eller dybe moduler og plant ud, mens planterne stadig er unge.",ikke_vurderet,OK,,,,content/guides/boenne.md,50,nej
GED-0282,Guides (redaktionelt),/guides/boenne,Sektion: Giv klatretyper støtte fra start,guide,"Stangbønner snor sig op ad stokke, snore, net eller espalier. Sæt støtten op før såning eller udplantning, så du ikke senere skal arbejde mellem rødder og lange skud.

Buskbønner behøver normalt ikke høj støtte. På udsatte steder kan korte, grenede kviste hjælpe planterne med at holde bælgene fri af jorden.",ikke_vurderet,OK,,,,content/guides/boenne.md,56,nej
GED-0283,Guides (redaktionelt),/guides/boenne,Sektion: Vand især under blomstring,guide,"Hold jorden jævnt fugtig, især fra blomstringen begynder, og mens bælgene udvikler sig. Tørke i den periode kan give færre og mindre bælge.

Et lag kompost eller andet organisk dækmateriale omkring etablerede planter hjælper jorden med at holde på fugten. Undgå at overvande nyudsatte frø i kølig jord.",ikke_vurderet,OK,,,,content/guides/boenne.md,62,nej
GED-0284,Guides (redaktionelt),/guides/boenne,Sektion: Pluk efter den type du dyrker,guide,"Bønner til friske bælge høstes unge, før frøene inde i bælgen bliver store og tydelige. Pluk ofte; det får planten til at fortsætte blomstring og bælgdannelse.

Bønner til tørring får lov at modne længere. Her høster du først, når bælgene og frøene er fuldt udviklede og tørre nok til eftertørring og opbevaring.",ikke_vurderet,OK,,,,content/guides/boenne.md,68,nej
GED-0285,Guides (redaktionelt),/guides/boenne,Sektion: Så flere hold af buskbønner,guide,"Buskbønner giver ofte hovedparten af høsten over en kortere periode end klatretyper. Hvis du vil strække sæsonen, kan du så flere mindre hold med nogle ugers mellemrum, så længe der er tid nok til, at planterne kan nå at udvikle bælge.

Stangbønner bruger længere tid på at bygge planten op, men kan fortsætte med at sætte nye bælge, hvis du plukker regelmæssigt.",ikke_vurderet,OK,,,,content/guides/boenne.md,74,nej
GED-0286,Guides (redaktionelt),/guides/boenne,Sektion: Typiske problemer,guide,"Snegle kan tage unge planter, og bladlus kan samle sig på friske skud. Hold øje med planterne i den første tid efter fremspiring og udplantning.

Køligt, vådt vejr kan hæmme væksten, mens tørke under blomstring kan koste bælge. Sørg for luft omkring planterne og undgå at lade dem stå konstant våde.",ikke_vurderet,OK,,,,content/guides/boenne.md,80,nej
GED-0287,Guides (redaktionelt),/guides/boenne,Sektion: Efter sidste høst,guide,"Når planterne er færdige, kan du klippe toppen af ved jordoverfladen og lade rødderne blive i jorden, hvis de er sunde. De nedbrydes på stedet og forstyrrer ikke jorden unødigt.

Vil du gemme frø fra en frøægte sort, skal enkelte bælge blive siddende, til frøene er fuldt modne og tørre. Hybridfrø og krydsning mellem nærtstående sorter kan give et andet resultat næste år.",ikke_vurderet,OK,,,,content/guides/boenne.md,86,nej
GED-0288,Guides (redaktionelt),/guides/bregner,Frontmatter: summary (guidekort/hero),guide,"Bladplanter til skygge og halvskygge, dyrket for struktur, tekstur og frodighed i fugtbevarende, humusrig jord.",ikke_vurderet,OK,,,,content/guides/bregner.md,7,nej
GED-0289,Guides (redaktionelt),/guides/bregner,Sektion: Frodighed uden blomster,guide,"Bregner dyrkes for deres blade, som kan være fine, fjerlette, blanke, læderagtige eller næsten arkitektoniske. De skaber ro og dybde i skyggefulde bede, hvor blomstrende planter ofte har en kortere sæson.

Gruppen rummer både stedsegrønne og løvfældende arter med meget forskellige krav til fugt og jord.",ikke_vurderet,OK,,,,content/guides/bregner.md,14,nej
GED-0290,Guides (redaktionelt),/guides/bregner,Sektion: Vælg art efter fugt og lys,guide,"De fleste havebregner trives i halvskygge eller skygge, men nogle tåler mere sol, hvis jorden er fugtig. Andre kræver tør skovbund og bryder sig ikke om konstant våd jord.

Artens naturlige voksested er derfor en bedre vejledning end ordet bregne alene.",ikke_vurderet,OK,,,,content/guides/bregner.md,20,nej
GED-0291,Guides (redaktionelt),/guides/bregner,Sektion: Byg en humusrig jord,guide,"Mange bregner foretrækker jord med bladmuld, kompost og en stabil fugtighed. Undgå at begrave plantens krone for dybt, og lad visne blade og organisk materiale blive liggende som et naturligt dæklag.

I tung jord skal overskydende vintervand stadig kunne løbe væk.",ikke_vurderet,OK,,,,content/guides/bregner.md,26,nej
GED-0292,Guides (redaktionelt),/guides/bregner,Sektion: Plant med plads til bladformen,guide,"Bregner ser bedst ud, når bladene kan udfolde sig uden at blive klemt. Nogle danner stramme tuer, mens andre breder sig med jordstængler.

Tjek den voksne bredde før plantning, især tæt ved stier og små skyggebede.",ikke_vurderet,OK,,,,content/guides/bregner.md,32,nej
GED-0293,Guides (redaktionelt),/guides/bregner,Sektion: Vand under etableringen,guide,"Nyplantede bregner skal holdes jævnt fugtige, indtil rødderne er etableret. Et lag bladmuld eller kompost reducerer udtørring og efterligner skovbundens forhold.

Stedsegrønne arter kan også miste vand om vinteren og have brug for beskyttelse mod udtørrende vind.",ikke_vurderet,OK,,,,content/guides/bregner.md,38,nej
GED-0294,Guides (redaktionelt),/guides/bregner,Sektion: Klip gammelt løv på det rette tidspunkt,guide,"Løvfældende bregner kan ryddes i det sene efterår eller tidlige forår. Hos stedsegrønne arter fjernes kun beskadigede blade, helst lige før de nye ruller frem.

Undgå at skære i de unge, sammenrullede skud.",ikke_vurderet,OK,,,,content/guides/bregner.md,44,nej
GED-0295,Guides (redaktionelt),/guides/bregner,Sektion: Del kun robuste planter,guide,"Tuedannende bregner kan ofte deles i foråret, mens jordstængeldannende typer kan formeres med stykker af rhizomet. Nogle arter etablerer sig langsomt og bør forstyrres mindst muligt.

Genplant delinger hurtigt og hold dem fugtige.",ikke_vurderet,OK,,,,content/guides/bregner.md,50,nej
GED-0296,Guides (redaktionelt),/guides/bregner,Sektion: Art og sort afgør hele udtrykket,guide,"Sortsguiden bør beskrive løvets højde, farve, tekstur, stedsegrønhed, spredning og krav til fugt.

En lille japansk regnbuebregne og en stor strudsevinge løser omtrent lige forskellige opgaver som en potteplante og et møbel. Mennesket kalder dem alligevel begge bregner.",auto-flagget,TONE_OF_VOICE,"[TONE_OF_VOICE] Samme ikke-menneskelige fortællerstemme som i chili-padron.md ('Mennesker kalder det …'). — citat: ""Mennesket kalder dem alligevel begge bregner.""",'Vi kalder dem alligevel begge bregner.',P2,content/guides/bregner.md,56,nej
GED-0297,Guides (redaktionelt),/guides/brombaer,Frontmatter: summary (guidekort/hero),guide,"Kraftig flerårig bærplante med lange skud, som trænes på tråde og beskæres ved at fjerne de skud, der netop har båret frugt.",ikke_vurderet,OK,,,,content/guides/brombaer.md,7,nej
GED-0298,Guides (redaktionelt),/guides/brombaer,Sektion: Brombær er lange skud,guide,"Havebrombær er bedst tænkt som lange, flerårige rankende skud frem for en kompakt busk. De fleste sorter dyrkes lettest på tråde langs hegn, væg eller stolper.",ikke_vurderet,OK,,,,content/guides/brombaer.md,14,nej
GED-0299,Guides (redaktionelt),/guides/brombaer,Sektion: Frugt på ældre skud,guide,"De fleste sorter bærer på skud, der voksede året før. Samtidig laver planten nye skud, som skal bære næste sæson.",ikke_vurderet,OK,,,,content/guides/brombaer.md,18,nej
GED-0300,Guides (redaktionelt),/guides/brombaer,Sektion: Plant med plads omkring,guide,"Brombær er robuste, men kraftige sorter kræver meget plads. Et solrigt sted giver bedst modning, og jorden bør være veldrænet og fugtighedsbevarende.",ikke_vurderet,OK,,,,content/guides/brombaer.md,22,nej
GED-0301,Guides (redaktionelt),/guides/brombaer,Sektion: Bind nye skud ind,guide,"Før skuddene langs trådene, mens de er fleksible. Hold gerne nye skud adskilt fra dem, der bærer frugt.",ikke_vurderet,OK,,,,content/guides/brombaer.md,26,nej
GED-0302,Guides (redaktionelt),/guides/brombaer,Sektion: Fjern gamle frugtskud,guide,"Efter høst skæres de skud, der har båret, væk ved basis. De nye skud overtager pladsen på espalieret.",ikke_vurderet,OK,,,,content/guides/brombaer.md,30,nej
GED-0303,Guides (redaktionelt),/guides/brombaer,Sektion: Høst fuldmodent,guide,"Brombær udvikler bedst smag, når de får lov at blive helt mørke og fyldige på planten.",ikke_vurderet,OK,,,,content/guides/brombaer.md,34,nej
GED-0304,Guides (redaktionelt),/guides/brombaer,Sektion: Hold væksten i system,guide,Kraftige skud kan blive flere meter lange. Led dem langs trådene frem for at lade dem vokse gennem hele bedet.,ikke_vurderet,OK,,,,content/guides/brombaer.md,38,nej
GED-0305,Guides (redaktionelt),/guides/brombaer,Sektion: Typiske problemer,guide,"Fugle og gråskimmel er blandt de almindelige problemer. Tæt, fugtig vækst bør undgås.",ikke_vurderet,OK,,,,content/guides/brombaer.md,42,nej
GED-0306,Guides (redaktionelt),/guides/chili-de-cayenne,Frontmatter: summary (guidekort/hero),guide,"Klassisk cayennechili med lange, slanke frugter, tydelig varme og god egnethed til tørring, pulver og stærke saucer.",ikke_vurderet,OK,,,,content/guides/chili-de-cayenne.md,9,nej
